"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653)","DO Adj Conc, mg/L (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Coupler Detached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
3148,02/04/17 10:00:00 AM,13.07,32.11,,,,,
3149,02/04/17 10:30:00 AM,13.02,32.11,,,,,
3150,02/04/17 11:00:00 AM,12.99,32.11,,,,,
3151,02/04/17 11:30:00 AM,12.97,32.11,,,,,
3152,02/04/17 12:00:00 PM,12.97,32.14,,,,,
3153,02/04/17 12:30:00 PM,13.00,32.18,,,,,
3154,02/04/17 01:00:00 PM,13.04,32.22,,,,,
3155,02/04/17 01:30:00 PM,13.11,32.22,,,,,
3156,02/04/17 02:00:00 PM,13.17,32.25,,,,,
3157,02/04/17 02:30:00 PM,13.26,32.29,,,,,
3158,02/04/17 03:00:00 PM,13.38,32.32,,,,,
3159,02/04/17 03:30:00 PM,13.48,32.36,,,,,
3160,02/04/17 04:00:00 PM,13.55,32.40,,,,,
3161,02/04/17 04:30:00 PM,13.64,32.40,,,,,
3162,02/04/17 05:00:00 PM,13.67,32.43,,,,,
3163,02/04/17 05:30:00 PM,13.72,32.43,,,,,
3164,02/04/17 06:00:00 PM,13.73,32.43,,,,,
3165,02/04/17 06:30:00 PM,13.72,32.43,,,,,
3166,02/04/17 07:00:00 PM,13.67,32.40,,,,,
3167,02/04/17 07:30:00 PM,13.60,32.40,,,,,
3168,02/04/17 08:00:00 PM,13.50,32.36,,,,,
3169,02/04/17 08:30:00 PM,13.40,32.36,,,,,
3170,02/04/17 09:00:00 PM,13.28,32.36,,,,,
3171,02/04/17 09:30:00 PM,13.18,32.32,,,,,
3172,02/04/17 10:00:00 PM,13.11,32.32,,,,,
3173,02/04/17 10:30:00 PM,13.04,32.29,,,,,
3174,02/04/17 11:00:00 PM,12.97,32.29,,,,,
3175,02/04/17 11:30:00 PM,12.93,32.29,,,,,
3176,02/05/17 12:00:00 AM,12.91,32.29,,,,,
3177,02/05/17 12:30:00 AM,12.91,32.25,,,,,
3178,02/05/17 01:00:00 AM,12.89,32.25,,,,,
3179,02/05/17 01:30:00 AM,12.90,32.25,,,,,
3180,02/05/17 02:00:00 AM,12.91,32.25,,,,,
3181,02/05/17 02:30:00 AM,12.93,32.22,,,,,
3182,02/05/17 03:00:00 AM,12.96,32.22,,,,,
3183,02/05/17 03:30:00 AM,13.00,32.22,,,,,
3184,02/05/17 04:00:00 AM,13.04,32.22,,,,,
3185,02/05/17 04:30:00 AM,13.06,32.22,,,,,
3186,02/05/17 05:00:00 AM,13.10,32.22,,,,,
3187,02/05/17 05:30:00 AM,13.10,32.22,,,,,
3188,02/05/17 06:00:00 AM,13.14,32.22,,,,,
3189,02/05/17 06:30:00 AM,13.13,32.22,,,,,
3190,02/05/17 07:00:00 AM,13.13,32.22,,,,,
3191,02/05/17 07:30:00 AM,13.09,32.22,,,,,
3192,02/05/17 08:00:00 AM,13.05,32.22,,,,,
3193,02/05/17 08:30:00 AM,13.02,32.18,,,,,
3194,02/05/17 09:00:00 AM,12.95,32.22,,,,,
3195,02/05/17 09:30:00 AM,12.92,32.22,,,,,
3196,02/05/17 10:00:00 AM,12.89,32.22,,,,,
3197,02/05/17 10:30:00 AM,12.84,32.25,,,,,
3198,02/05/17 11:00:00 AM,12.82,32.29,,,,,
3199,02/05/17 11:30:00 AM,12.85,32.32,,,,,
3200,02/05/17 12:00:00 PM,12.93,32.36,,,,,
3201,02/05/17 12:30:00 PM,13.04,32.40,,,,,
3202,02/05/17 01:00:00 PM,13.15,32.47,,,,,
3203,02/05/17 01:30:00 PM,13.30,32.50,,,,,
3204,02/05/17 02:00:00 PM,13.44,32.54,,,,,
3205,02/05/17 02:30:00 PM,13.57,32.58,,,,,
3206,02/05/17 03:00:00 PM,13.70,32.61,,,,,
3207,02/05/17 03:30:00 PM,13.76,32.65,,,,,
3208,02/05/17 04:00:00 PM,13.85,32.68,,,,,
3209,02/05/17 04:30:00 PM,13.92,32.68,,,,,
3210,02/05/17 05:00:00 PM,13.96,32.68,,,,,
3211,02/05/17 05:30:00 PM,13.97,32.68,,,,,
3212,02/05/17 06:00:00 PM,13.96,32.68,,,,,
3213,02/05/17 06:30:00 PM,13.92,32.68,,,,,
3214,02/05/17 07:00:00 PM,13.84,32.65,,,,,
3215,02/05/17 07:30:00 PM,13.75,32.61,,,,,
3216,02/05/17 08:00:00 PM,13.63,32.58,,,,,
3217,02/05/17 08:30:00 PM,13.47,32.58,,,,,
3218,02/05/17 09:00:00 PM,13.36,32.54,,,,,
3219,02/05/17 09:30:00 PM,13.26,32.50,,,,,
3220,02/05/17 10:00:00 PM,13.15,32.47,,,,,
3221,02/05/17 10:30:00 PM,13.09,32.43,,,,,
3222,02/05/17 11:00:00 PM,13.03,32.43,,,,,
3223,02/05/17 11:30:00 PM,13.00,32.40,,,,,
3224,02/06/17 12:00:00 AM,13.00,32.36,,,,,
3225,02/06/17 12:30:00 AM,13.00,32.36,,,,,
3226,02/06/17 01:00:00 AM,13.03,32.36,,,,,
3227,02/06/17 01:30:00 AM,13.04,32.36,,,,,
3228,02/06/17 02:00:00 AM,13.09,32.32,,,,,
3229,02/06/17 02:30:00 AM,13.12,32.32,,,,,
3230,02/06/17 03:00:00 AM,13.16,32.32,,,,,
3231,02/06/17 03:30:00 AM,13.21,32.29,,,,,
3232,02/06/17 04:00:00 AM,13.24,32.29,,,,,
3233,02/06/17 04:30:00 AM,13.28,32.29,,,,,
3234,02/06/17 05:00:00 AM,13.32,32.25,,,,,
3235,02/06/17 05:30:00 AM,13.33,32.25,,,,,
3236,02/06/17 06:00:00 AM,13.34,32.25,,,,,
3237,02/06/17 06:30:00 AM,13.30,32.22,,,,,
3238,02/06/17 07:00:00 AM,13.28,32.22,,,,,
3239,02/06/17 07:30:00 AM,13.25,32.18,,,,,
3240,02/06/17 08:00:00 AM,13.21,32.18,,,,,
3241,02/06/17 08:30:00 AM,13.15,32.18,,,,,
3242,02/06/17 09:00:00 AM,13.11,32.18,,,,,
3243,02/06/17 09:30:00 AM,13.06,32.18,,,,,
3244,02/06/17 10:00:00 AM,13.04,32.18,,,,,
3245,02/06/17 10:30:00 AM,13.02,32.18,,,,,
3246,02/06/17 11:00:00 AM,13.04,32.22,,,,,
3247,02/06/17 11:30:00 AM,13.06,32.25,,,,,
3248,02/06/17 12:00:00 PM,13.15,32.29,,,,,
3249,02/06/17 12:30:00 PM,13.24,32.32,,,,,
3250,02/06/17 01:00:00 PM,13.35,32.36,,,,,
3251,02/06/17 01:30:00 PM,13.46,32.43,,,,,
3252,02/06/17 02:00:00 PM,13.55,32.47,,,,,
3253,02/06/17 02:30:00 PM,13.66,32.50,,,,,
3254,02/06/17 03:00:00 PM,13.75,32.54,,,,,
3255,02/06/17 03:30:00 PM,13.84,32.58,,,,,
3256,02/06/17 04:00:00 PM,13.88,32.61,,,,,
3257,02/06/17 04:30:00 PM,13.93,32.61,,,,,
3258,02/06/17 05:00:00 PM,13.96,32.65,,,,,
3259,02/06/17 05:30:00 PM,13.97,32.65,,,,,
3260,02/06/17 06:00:00 PM,13.94,32.61,,,,,
3261,02/06/17 06:30:00 PM,13.91,32.61,,,,,
3262,02/06/17 07:00:00 PM,13.86,32.58,,,,,
3263,02/06/17 07:30:00 PM,13.77,32.58,,,,,
3264,02/06/17 08:00:00 PM,13.68,32.54,,,,,
3265,02/06/17 08:30:00 PM,13.60,32.54,,,,,
3266,02/06/17 09:00:00 PM,13.52,32.54,,,,,
3267,02/06/17 09:30:00 PM,13.40,32.50,,,,,
3268,02/06/17 10:00:00 PM,13.34,32.50,,,,,
3269,02/06/17 10:30:00 PM,13.31,32.50,,,,,
3270,02/06/17 11:00:00 PM,13.26,32.47,,,,,
3271,02/06/17 11:30:00 PM,13.22,32.47,,,,,
3272,02/07/17 12:00:00 AM,13.18,32.47,,,,,
3273,02/07/17 12:30:00 AM,13.17,32.47,,,,,
3274,02/07/17 01:00:00 AM,13.15,32.47,,,,,
3275,02/07/17 01:30:00 AM,13.15,32.47,,,,,
3276,02/07/17 02:00:00 AM,13.14,32.43,,,,,
3277,02/07/17 02:30:00 AM,13.12,32.43,,,,,
3278,02/07/17 03:00:00 AM,13.12,32.47,,,,,
3279,02/07/17 03:30:00 AM,13.12,32.47,,,,,
3280,02/07/17 04:00:00 AM,13.12,32.47,,,,,
3281,02/07/17 04:30:00 AM,13.10,32.47,,,,,
3282,02/07/17 05:00:00 AM,13.09,32.47,,,,,
3283,02/07/17 05:30:00 AM,13.06,32.47,,,,,
3284,02/07/17 06:00:00 AM,13.03,32.47,,,,,
3285,02/07/17 06:30:00 AM,13.00,32.47,,,,,
3286,02/07/17 07:00:00 AM,12.97,32.47,,,,,
3287,02/07/17 07:30:00 AM,12.93,32.47,,,,,
3288,02/07/17 08:00:00 AM,12.90,32.47,,,,,
3289,02/07/17 08:30:00 AM,12.85,32.47,,,,,
3290,02/07/17 09:00:00 AM,12.82,32.47,,,,,
3291,02/07/17 09:30:00 AM,12.80,32.47,,,,,
3292,02/07/17 10:00:00 AM,12.75,32.50,,,,,
3293,02/07/17 10:30:00 AM,12.73,32.50,,,,,
3294,02/07/17 11:00:00 AM,12.73,32.50,,,,,
3295,02/07/17 11:30:00 AM,12.75,32.50,,,,,
3296,02/07/17 12:00:00 PM,12.75,32.50,,,,,
3297,02/07/17 12:30:00 PM,12.75,32.50,,,,,
3298,02/07/17 01:00:00 PM,12.72,32.54,,,,,
3299,02/07/17 01:30:00 PM,12.71,32.54,,,,,
3300,02/07/17 02:00:00 PM,12.74,32.58,,,,,
3301,02/07/17 02:30:00 PM,12.79,32.58,,,,,
3302,02/07/17 03:00:00 PM,12.83,32.58,,,,,
3303,02/07/17 03:30:00 PM,12.93,32.61,,,,,
3304,02/07/17 04:00:00 PM,12.99,32.61,,,,,
3305,02/07/17 04:30:00 PM,12.97,32.58,,,,,
3306,02/07/17 05:00:00 PM,13.01,32.58,,,,,
3307,02/07/17 05:30:00 PM,13.03,32.58,,,,,
3308,02/07/17 06:00:00 PM,13.07,32.58,,,,,
3309,02/07/17 06:30:00 PM,13.06,32.58,,,,,
3310,02/07/17 07:00:00 PM,13.10,32.58,,,,,
3311,02/07/17 07:30:00 PM,13.06,32.58,,,,,
3312,02/07/17 08:00:00 PM,13.01,32.58,,,,,
3313,02/07/17 08:30:00 PM,12.87,32.54,,,,,
3314,02/07/17 09:00:00 PM,12.81,32.50,,,,,
3315,02/07/17 09:30:00 PM,12.72,32.50,,,,,
3316,02/07/17 10:00:00 PM,12.70,32.50,,,,,
3317,02/07/17 10:30:00 PM,12.63,32.50,,,,,
3318,02/07/17 11:00:00 PM,12.57,32.47,,,,,
3319,02/07/17 11:30:00 PM,12.53,32.47,,,,,
3320,02/08/17 12:00:00 AM,12.51,32.43,,,,,
3321,02/08/17 12:30:00 AM,12.49,32.36,,,,,
3322,02/08/17 01:00:00 AM,12.46,32.36,,,,,
3323,02/08/17 01:30:00 AM,12.46,32.32,,,,,
3324,02/08/17 02:00:00 AM,12.49,32.32,,,,,
3325,02/08/17 02:30:00 AM,12.50,32.29,,,,,
3326,02/08/17 03:00:00 AM,12.52,32.25,,,,,
3327,02/08/17 03:30:00 AM,12.56,32.22,,,,,
3328,02/08/17 04:00:00 AM,12.61,32.22,,,,,
3329,02/08/17 04:30:00 AM,12.60,32.22,,,,,
3330,02/08/17 05:00:00 AM,12.60,32.22,,,,,
3331,02/08/17 05:30:00 AM,12.63,32.18,,,,,
3332,02/08/17 06:00:00 AM,12.64,32.18,,,,,
3333,02/08/17 06:30:00 AM,12.62,32.11,,,,,
3334,02/08/17 07:00:00 AM,12.69,32.11,,,,,
3335,02/08/17 07:30:00 AM,12.67,32.07,,,,,
3336,02/08/17 08:00:00 AM,12.69,32.07,,,,,
3337,02/08/17 08:30:00 AM,12.75,32.04,,,,,
3338,02/08/17 09:00:00 AM,12.72,32.11,,,,,
3339,02/08/17 09:30:00 AM,12.61,32.18,,,,,
3340,02/08/17 10:00:00 AM,12.62,32.22,,,,,
3341,02/08/17 10:30:00 AM,12.71,32.18,,,,,
3342,02/08/17 11:00:00 AM,12.81,32.32,,,,,
3343,02/08/17 11:30:00 AM,12.89,32.36,,,,,
3344,02/08/17 12:00:00 PM,12.99,32.54,,,,,
3345,02/08/17 12:30:00 PM,13.05,32.72,,,,,
3346,02/08/17 01:00:00 PM,13.15,32.79,,,,,
3347,02/08/17 01:30:00 PM,13.47,32.86,,,,,
3348,02/08/17 02:00:00 PM,13.76,32.90,,,,,
3349,02/08/17 02:30:00 PM,13.94,32.94,,,,,
3350,02/08/17 03:00:00 PM,14.02,32.94,,,,,
3351,02/08/17 03:30:00 PM,14.07,32.94,,,,,
3352,02/08/17 04:00:00 PM,14.13,32.94,,,,,
3353,02/08/17 04:30:00 PM,14.17,32.94,,,,,
3354,02/08/17 05:00:00 PM,14.21,32.86,,,,,
3355,02/08/17 05:30:00 PM,14.24,32.79,,,,,
3356,02/08/17 06:00:00 PM,14.24,32.76,,,,,
3357,02/08/17 06:30:00 PM,14.23,32.65,,,,,
3358,02/08/17 07:00:00 PM,14.16,32.58,,,,,
3359,02/08/17 07:30:00 PM,14.08,32.50,,,,,
3360,02/08/17 08:00:00 PM,13.97,32.40,,,,,
3361,02/08/17 08:30:00 PM,13.83,32.36,,,,,
3362,02/08/17 09:00:00 PM,13.71,32.32,,,,,
3363,02/08/17 09:30:00 PM,13.62,32.25,,,,,
3364,02/08/17 10:00:00 PM,13.55,32.18,,,,,
3365,02/08/17 10:30:00 PM,13.51,32.22,,,,,
3366,02/08/17 11:00:00 PM,13.47,32.18,,,,,
3367,02/08/17 11:30:00 PM,13.46,32.14,,,,,
3368,02/09/17 12:00:00 AM,13.47,32.11,,,,,
3369,02/09/17 12:30:00 AM,13.50,32.11,,,,,
3370,02/09/17 01:00:00 AM,13.47,32.14,,,,,
3371,02/09/17 01:30:00 AM,13.46,32.14,,,,,
3372,02/09/17 02:00:00 AM,13.51,32.11,,,,,
3373,02/09/17 02:30:00 AM,13.57,32.11,,,,,
3374,02/09/17 03:00:00 AM,13.61,32.11,,,,,
3375,02/09/17 03:30:00 AM,13.62,32.11,,,,,
3376,02/09/17 04:00:00 AM,13.68,32.07,,,,,
3377,02/09/17 04:30:00 AM,13.81,32.04,,,,,
3378,02/09/17 05:00:00 AM,13.90,32.04,,,,,
3379,02/09/17 05:30:00 AM,13.87,32.04,,,,,
3380,02/09/17 06:00:00 AM,13.87,32.04,,,,,
3381,02/09/17 06:30:00 AM,13.87,32.04,,,,,
3382,02/09/17 07:00:00 AM,13.92,32.00,,,,,
3383,02/09/17 07:30:00 AM,13.92,32.00,,,,,
3384,02/09/17 08:00:00 AM,13.88,32.00,,,,,
3385,02/09/17 08:30:00 AM,13.84,32.04,,,,,
3386,02/09/17 09:00:00 AM,13.82,32.04,,,,,
3387,02/09/17 09:30:00 AM,13.78,32.07,,,,,
3388,02/09/17 10:00:00 AM,13.77,32.11,,,,,
3389,02/09/17 10:30:00 AM,13.77,32.18,,,,,
3390,02/09/17 11:00:00 AM,13.83,32.22,,,,,
3391,02/09/17 11:30:00 AM,13.90,32.32,,,,,
3392,02/09/17 12:00:00 PM,14.04,32.43,,,,,
3393,02/09/17 12:30:00 PM,14.18,32.54,,,,,
3394,02/09/17 01:00:00 PM,14.39,32.54,,,,,
3395,02/09/17 01:30:00 PM,14.69,32.58,,,,,
3396,02/09/17 02:00:00 PM,14.86,32.68,,,,,
3397,02/09/17 02:30:00 PM,15.02,32.76,,,,,
3398,02/09/17 03:00:00 PM,15.13,32.79,,,,,
3399,02/09/17 03:30:00 PM,15.25,32.79,,,,,
3400,02/09/17 04:00:00 PM,15.29,32.83,,,,,
3401,02/09/17 04:30:00 PM,15.35,32.86,,,,,
3402,02/09/17 05:00:00 PM,15.42,32.90,,,,,
3403,02/09/17 05:30:00 PM,15.43,32.83,,,,,
3404,02/09/17 06:00:00 PM,15.42,32.79,,,,,
3405,02/09/17 06:30:00 PM,15.42,32.76,,,,,
3406,02/09/17 07:00:00 PM,15.35,32.72,,,,,
3407,02/09/17 07:30:00 PM,15.25,32.65,,,,,
3408,02/09/17 08:00:00 PM,15.05,32.58,,,,,
3409,02/09/17 08:30:00 PM,14.85,32.50,,,,,
3410,02/09/17 09:00:00 PM,14.66,32.47,,,,,
3411,02/09/17 09:30:00 PM,14.46,32.40,,,,,
3412,02/09/17 10:00:00 PM,14.23,32.36,,,,,
3413,02/09/17 10:30:00 PM,14.11,32.32,,,,,
3414,02/09/17 11:00:00 PM,14.03,32.29,,,,,
3415,02/09/17 11:30:00 PM,13.92,32.29,,,,,
3416,02/10/17 12:00:00 AM,13.84,32.25,,,,,
3417,02/10/17 12:30:00 AM,13.76,32.22,,,,,
3418,02/10/17 01:00:00 AM,13.68,32.22,,,,,
3419,02/10/17 01:30:00 AM,13.64,32.22,,,,,
3420,02/10/17 02:00:00 AM,13.60,32.22,,,,,
3421,02/10/17 02:30:00 AM,13.54,32.18,,,,,
3422,02/10/17 03:00:00 AM,13.55,32.18,,,,,
3423,02/10/17 03:30:00 AM,13.54,32.18,,,,,
3424,02/10/17 04:00:00 AM,13.56,32.14,,,,,
3425,02/10/17 04:30:00 AM,13.57,32.18,,,,,
3426,02/10/17 05:00:00 AM,13.61,32.14,,,,,
3427,02/10/17 05:30:00 AM,13.65,32.14,,,,,
3428,02/10/17 06:00:00 AM,13.65,32.14,,,,,
3429,02/10/17 06:30:00 AM,13.65,32.11,,,,,
3430,02/10/17 07:00:00 AM,13.67,32.11,,,,,
3431,02/10/17 07:30:00 AM,13.71,32.11,,,,,
3432,02/10/17 08:00:00 AM,13.72,32.11,,,,,
3433,02/10/17 08:30:00 AM,13.72,32.11,,,,,
3434,02/10/17 09:00:00 AM,13.71,32.11,,,,,
3435,02/10/17 09:30:00 AM,13.67,32.11,,,,,
3436,02/10/17 10:00:00 AM,13.67,32.11,,,,,
3437,02/10/17 10:30:00 AM,13.70,32.14,,,,,
3438,02/10/17 11:00:00 AM,13.73,32.18,,,,,
3439,02/10/17 11:30:00 AM,13.77,32.22,,,,,
3440,02/10/17 12:00:00 PM,13.92,32.29,,,,,
3441,02/10/17 12:30:00 PM,14.00,32.40,,,,,
3442,02/10/17 01:00:00 PM,14.22,32.50,,,,,
3443,02/10/17 01:30:00 PM,14.45,32.58,,,,,
3444,02/10/17 02:00:00 PM,14.69,32.65,,,,,
3445,02/10/17 02:30:00 PM,14.89,32.76,,,,,
3446,02/10/17 03:00:00 PM,15.01,32.83,,,,,
3447,02/10/17 03:30:00 PM,15.15,32.86,,,,,
3448,02/10/17 04:00:00 PM,15.29,32.90,,,,,
3449,02/10/17 04:30:00 PM,15.37,32.94,,,,,
3450,02/10/17 05:00:00 PM,15.40,32.90,,,,,
3451,02/10/17 05:30:00 PM,15.43,32.90,,,,,
3452,02/10/17 06:00:00 PM,15.35,32.83,,,,,
3453,02/10/17 06:30:00 PM,15.29,32.79,,,,,
3454,02/10/17 07:00:00 PM,15.17,32.76,,,,,
3455,02/10/17 07:30:00 PM,15.02,32.68,,,,,
3456,02/10/17 08:00:00 PM,14.83,32.61,,,,,
3457,02/10/17 08:30:00 PM,14.63,32.58,,,,,
3458,02/10/17 09:00:00 PM,14.39,32.54,,,,,
3459,02/10/17 09:30:00 PM,14.21,32.50,,,,,
3460,02/10/17 10:00:00 PM,14.06,32.47,,,,,
3461,02/10/17 10:30:00 PM,13.92,32.43,,,,,
3462,02/10/17 11:00:00 PM,13.82,32.43,,,,,
3463,02/10/17 11:30:00 PM,13.72,32.43,,,,,
3464,02/11/17 12:00:00 AM,13.64,32.40,,,,,
3465,02/11/17 12:30:00 AM,13.57,32.40,,,,,
3466,02/11/17 01:00:00 AM,13.51,32.40,,,,,
3467,02/11/17 01:30:00 AM,13.46,32.36,,,,,
3468,02/11/17 02:00:00 AM,13.45,32.36,,,,,
3469,02/11/17 02:30:00 AM,13.46,32.36,,,,,
3470,02/11/17 03:00:00 AM,13.44,32.36,,,,,
3471,02/11/17 03:30:00 AM,13.47,32.36,,,,,
3472,02/11/17 04:00:00 AM,13.50,32.32,,,,,
3473,02/11/17 04:30:00 AM,13.53,32.32,,,,,
3474,02/11/17 05:00:00 AM,13.58,32.32,,,,,
3475,02/11/17 05:30:00 AM,13.63,32.32,,,,,
3476,02/11/17 06:00:00 AM,13.67,32.32,,,,,
3477,02/11/17 06:30:00 AM,13.72,32.29,,,,,
3478,02/11/17 07:00:00 AM,13.75,32.29,,,,,
3479,02/11/17 07:30:00 AM,13.77,32.29,,,,,
3480,02/11/17 08:00:00 AM,13.78,32.29,,,,,
3481,02/11/17 08:30:00 AM,13.80,32.29,,,,,
3482,02/11/17 09:00:00 AM,13.81,32.29,,,,,
3483,02/11/17 09:30:00 AM,13.77,32.29,,,,,
3484,02/11/17 10:00:00 AM,13.76,32.32,,,,,
3485,02/11/17 10:30:00 AM,13.76,32.36,,,,,
3486,02/11/17 11:00:00 AM,13.77,32.43,,,,,
3487,02/11/17 11:30:00 AM,13.85,32.47,,,,,
3488,02/11/17 12:00:00 PM,13.95,32.54,,,,,
3489,02/11/17 12:30:00 PM,14.07,32.61,,,,,
3490,02/11/17 01:00:00 PM,14.23,32.72,,,,,
3491,02/11/17 01:30:00 PM,14.41,32.76,,,,,
3492,02/11/17 02:00:00 PM,14.61,32.83,,,,,
3493,02/11/17 02:30:00 PM,14.81,32.86,,,,,
3494,02/11/17 03:00:00 PM,14.95,32.90,,,,,
3495,02/11/17 03:30:00 PM,15.06,32.90,,,,,
3496,02/11/17 04:00:00 PM,15.16,32.94,,,,,
3497,02/11/17 04:30:00 PM,15.23,32.94,,,,,
3498,02/11/17 05:00:00 PM,15.24,32.90,,,,,
3499,02/11/17 05:30:00 PM,15.25,32.90,,,,,
3500,02/11/17 06:00:00 PM,15.25,32.86,,,,,
3501,02/11/17 06:30:00 PM,15.17,32.83,,,,,
3502,02/11/17 07:00:00 PM,15.03,32.79,,,,,
3503,02/11/17 07:30:00 PM,14.92,32.76,,,,,
3504,02/11/17 08:00:00 PM,14.81,32.72,,,,,
3505,02/11/17 08:30:00 PM,14.59,32.68,,,,,
3506,02/11/17 09:00:00 PM,14.48,32.68,,,,,
3507,02/11/17 09:30:00 PM,14.39,32.65,,,,,
3508,02/11/17 10:00:00 PM,14.26,32.65,,,,,
3509,02/11/17 10:30:00 PM,14.12,32.61,,,,,
3510,02/11/17 11:00:00 PM,14.00,32.61,,,,,
3511,02/11/17 11:30:00 PM,13.88,32.61,,,,,
3512,02/12/17 12:00:00 AM,13.80,32.58,,,,,
3513,02/12/17 12:30:00 AM,13.68,32.58,,,,,
3514,02/12/17 01:00:00 AM,13.66,32.58,,,,,
3515,02/12/17 01:30:00 AM,13.61,32.58,,,,,
3516,02/12/17 02:00:00 AM,13.55,32.58,,,,,
3517,02/12/17 02:30:00 AM,13.51,32.54,,,,,
3518,02/12/17 03:00:00 AM,13.53,32.54,,,,,
3519,02/12/17 03:30:00 AM,13.53,32.54,,,,,
3520,02/12/17 04:00:00 AM,13.55,32.54,,,,,
3521,02/12/17 04:30:00 AM,13.57,32.54,,,,,
3522,02/12/17 05:00:00 AM,13.60,32.50,,,,,
3523,02/12/17 05:30:00 AM,13.62,32.50,,,,,
3524,02/12/17 06:00:00 AM,13.73,32.50,,,,,
3525,02/12/17 06:30:00 AM,13.70,32.50,,,,,
3526,02/12/17 07:00:00 AM,13.71,32.50,,,,,
3527,02/12/17 07:30:00 AM,13.71,32.50,,,,,
3528,02/12/17 08:00:00 AM,13.72,32.50,,,,,
3529,02/12/17 08:30:00 AM,13.75,32.50,,,,,
3530,02/12/17 09:00:00 AM,13.74,32.50,,,,,
3531,02/12/17 09:30:00 AM,13.75,32.54,,,,,
3532,02/12/17 10:00:00 AM,13.76,32.58,,,,,
3533,02/12/17 10:30:00 AM,13.81,32.61,,,,,
3534,02/12/17 11:00:00 AM,13.88,32.76,,,,,
3535,02/12/17 11:30:00 AM,13.97,32.86,,,,,
3536,02/12/17 12:00:00 PM,14.12,32.94,,,,,
3537,02/12/17 12:30:00 PM,14.27,33.12,,,,,
3538,02/12/17 01:00:00 PM,14.44,33.26,,,,,
3539,02/12/17 01:30:00 PM,14.65,33.40,,,,,
3540,02/12/17 02:00:00 PM,14.91,33.58,,,,,
3541,02/12/17 02:30:00 PM,15.17,33.69,,,,,
3542,02/12/17 03:00:00 PM,15.48,33.80,,,,,
3543,02/12/17 03:30:00 PM,15.68,33.94,,,,,
3544,02/12/17 04:00:00 PM,15.87,33.98,,,,,
3545,02/12/17 04:30:00 PM,16.07,33.98,,,,,
3546,02/12/17 05:00:00 PM,16.17,34.02,,,,,
3547,02/12/17 05:30:00 PM,16.31,34.02,,,,,
3548,02/12/17 06:00:00 PM,16.41,33.98,,,,,
3549,02/12/17 06:30:00 PM,16.45,33.91,,,,,
3550,02/12/17 07:00:00 PM,16.38,33.80,,,,,
3551,02/12/17 07:30:00 PM,16.30,33.73,,,,,
3552,02/12/17 08:00:00 PM,16.08,33.62,,,,,
3553,02/12/17 08:30:00 PM,15.89,33.51,,,,,
3554,02/12/17 09:00:00 PM,15.63,33.40,,,,,
3555,02/12/17 09:30:00 PM,15.36,33.33,,,,,
3556,02/12/17 10:00:00 PM,15.16,33.26,,,,,
3557,02/12/17 10:30:00 PM,15.05,33.19,,,,,
3558,02/12/17 11:00:00 PM,14.94,33.15,,,,,
3559,02/12/17 11:30:00 PM,14.85,33.12,,,,,
3560,02/13/17 12:00:00 AM,14.77,33.12,,,,,
3561,02/13/17 12:30:00 AM,14.65,33.04,,,,,
3562,02/13/17 01:00:00 AM,14.55,33.01,,,,,
3563,02/13/17 01:30:00 AM,14.45,32.97,,,,,
3564,02/13/17 02:00:00 AM,14.44,32.94,,,,,
3565,02/13/17 02:30:00 AM,14.37,32.94,,,,,
3566,02/13/17 03:00:00 AM,14.35,32.90,,,,,
3567,02/13/17 03:30:00 AM,14.33,32.86,,,,,
3568,02/13/17 04:00:00 AM,14.29,32.83,,,,,
3569,02/13/17 04:30:00 AM,14.26,32.79,,,,,
3570,02/13/17 05:00:00 AM,14.27,32.76,,,,,
3571,02/13/17 05:30:00 AM,14.26,32.76,,,,,
3572,02/13/17 06:00:00 AM,14.25,32.72,,,,,
3573,02/13/17 06:30:00 AM,14.24,32.65,,,,,
3574,02/13/17 07:00:00 AM,14.24,32.61,,,,,
3575,02/13/17 07:30:00 AM,14.22,32.61,,,,,
3576,02/13/17 08:00:00 AM,14.21,32.58,,,,,
3577,02/13/17 08:30:00 AM,14.19,32.58,,,,,
3578,02/13/17 09:00:00 AM,14.16,32.58,,,,,
3579,02/13/17 09:30:00 AM,14.14,32.58,,,,,
3580,02/13/17 10:00:00 AM,14.14,32.58,,,,,
3581,02/13/17 10:30:00 AM,14.17,32.58,,,,,
3582,02/13/17 11:00:00 AM,14.26,32.72,,,,,
3583,02/13/17 11:30:00 AM,14.38,32.83,,,,,
3584,02/13/17 12:00:00 PM,14.54,32.94,,,,,
3585,02/13/17 12:30:00 PM,14.77,33.04,,,,,
3586,02/13/17 01:00:00 PM,14.99,33.19,,,,,
3587,02/13/17 01:30:00 PM,15.19,33.30,,,,,
3588,02/13/17 02:00:00 PM,15.40,33.48,,,,,
3589,02/13/17 02:30:00 PM,15.63,33.58,,,,,
3590,02/13/17 03:00:00 PM,15.92,33.73,,,,,
3591,02/13/17 03:30:00 PM,16.06,33.84,,,,,
3592,02/13/17 04:00:00 PM,16.25,33.91,,,,,
