"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652)","DO Adj Conc, mg/L (LGR S/N: 11009652)","Coupler Attached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
887,12/19/16 09:30:00 AM,8.23,36.82,8.11,,,,
888,12/19/16 10:00:00 AM,8.27,36.75,8.15,,,,
889,12/19/16 10:30:00 AM,8.29,36.72,8.17,,,,
890,12/19/16 11:00:00 AM,8.28,36.68,8.16,,,,
891,12/19/16 11:30:00 AM,8.40,36.64,8.28,,,,
892,12/19/16 12:00:00 PM,8.45,36.61,8.33,,,,
893,12/19/16 12:30:00 PM,8.45,36.57,8.33,,,,
894,12/19/16 01:00:00 PM,8.47,36.57,8.35,,,,
895,12/19/16 01:30:00 PM,8.43,36.57,8.31,,,,
896,12/19/16 02:00:00 PM,8.41,36.57,8.29,,,,
897,12/19/16 02:30:00 PM,8.41,36.57,8.29,,,,
898,12/19/16 03:00:00 PM,8.40,36.57,8.28,,,,
899,12/19/16 03:30:00 PM,8.38,36.57,8.26,,,,
900,12/19/16 04:00:00 PM,8.39,36.57,8.27,,,,
901,12/19/16 04:30:00 PM,8.35,36.57,8.23,,,,
902,12/19/16 05:00:00 PM,8.32,36.57,8.21,,,,
903,12/19/16 05:30:00 PM,8.32,36.57,8.21,,,,
904,12/19/16 06:00:00 PM,8.32,36.57,8.21,,,,
905,12/19/16 06:30:00 PM,8.32,36.57,8.21,,,,
906,12/19/16 07:00:00 PM,8.29,36.57,8.18,,,,
907,12/19/16 07:30:00 PM,8.27,36.61,8.16,,,,
908,12/19/16 08:00:00 PM,8.25,36.61,8.14,,,,
909,12/19/16 08:30:00 PM,8.25,36.64,8.14,,,,
910,12/19/16 09:00:00 PM,8.21,36.64,8.10,,,,
911,12/19/16 09:30:00 PM,8.19,36.64,8.08,,,,
912,12/19/16 10:00:00 PM,8.15,36.68,8.05,,,,
913,12/19/16 10:30:00 PM,8.13,36.72,8.03,,,,
914,12/19/16 11:00:00 PM,8.07,36.75,7.97,,,,
915,12/19/16 11:30:00 PM,8.02,36.79,7.92,,,,
916,12/20/16 12:00:00 AM,7.99,36.79,7.89,,,,
917,12/20/16 12:30:00 AM,7.94,36.79,7.84,,,,
918,12/20/16 01:00:00 AM,7.91,36.82,7.81,,,,
919,12/20/16 01:30:00 AM,7.87,36.82,7.77,,,,
920,12/20/16 02:00:00 AM,7.81,36.86,7.72,,,,
921,12/20/16 02:30:00 AM,7.71,36.86,7.62,,,,
922,12/20/16 03:00:00 AM,7.65,36.86,7.56,,,,
923,12/20/16 03:30:00 AM,7.62,36.90,7.53,,,,
924,12/20/16 04:00:00 AM,7.55,36.86,7.46,,,,
925,12/20/16 04:30:00 AM,7.57,36.90,7.48,,,,
926,12/20/16 05:00:00 AM,7.54,36.93,7.45,,,,
927,12/20/16 05:30:00 AM,7.53,36.93,7.44,,,,
928,12/20/16 06:00:00 AM,7.49,36.97,7.41,,,,
929,12/20/16 06:30:00 AM,7.46,36.97,7.38,,,,
930,12/20/16 07:00:00 AM,7.41,37.00,7.33,,,,
931,12/20/16 07:30:00 AM,7.27,37.04,7.19,,,,
932,12/20/16 08:00:00 AM,7.33,36.97,7.25,,,,
933,12/20/16 08:30:00 AM,7.51,36.82,7.43,,,,
934,12/20/16 09:00:00 AM,7.63,36.54,7.55,,,,
935,12/20/16 09:30:00 AM,7.85,36.32,7.77,,,,
936,12/20/16 10:00:00 AM,7.92,36.18,7.84,,,,
937,12/20/16 10:30:00 AM,7.93,36.14,7.85,,,,
938,12/20/16 11:00:00 AM,7.89,36.10,7.81,,,,
939,12/20/16 11:30:00 AM,8.02,36.00,7.94,,,,
940,12/20/16 12:00:00 PM,7.98,36.00,7.90,,,,
941,12/20/16 12:30:00 PM,8.12,35.96,8.04,,,,
942,12/20/16 01:00:00 PM,8.12,35.96,8.04,,,,
943,12/20/16 01:30:00 PM,8.22,35.85,8.14,,,,
944,12/20/16 02:00:00 PM,8.50,35.38,8.42,,,,
945,12/20/16 02:30:00 PM,9.21,34.92,9.12,,,,
946,12/20/16 03:00:00 PM,9.29,34.88,9.20,,,,
947,12/20/16 03:30:00 PM,9.17,34.92,9.08,,,,
948,12/20/16 04:00:00 PM,9.22,34.95,9.13,,,,
949,12/20/16 04:30:00 PM,9.24,34.92,9.15,,,,
950,12/20/16 05:00:00 PM,9.33,34.88,9.24,,,,
951,12/20/16 05:30:00 PM,9.35,34.81,9.26,,,,
952,12/20/16 06:00:00 PM,9.34,34.84,9.26,,,,
953,12/20/16 06:30:00 PM,9.30,34.88,9.22,,,,
954,12/20/16 07:00:00 PM,9.27,34.92,9.19,,,,
955,12/20/16 07:30:00 PM,9.25,34.92,9.17,,,,
956,12/20/16 08:00:00 PM,9.25,34.99,9.17,,,,
957,12/20/16 08:30:00 PM,9.22,35.06,9.14,,,,
958,12/20/16 09:00:00 PM,9.14,35.10,9.06,,,,
959,12/20/16 09:30:00 PM,9.10,35.06,9.02,,,,
960,12/20/16 10:00:00 PM,9.01,35.10,8.94,,,,
961,12/20/16 10:30:00 PM,8.97,35.13,8.90,,,,
962,12/20/16 11:00:00 PM,8.97,35.13,8.90,,,,
963,12/20/16 11:30:00 PM,8.97,35.24,8.90,,,,
964,12/21/16 12:00:00 AM,8.97,35.24,8.90,,,,
965,12/21/16 12:30:00 AM,8.94,35.28,8.87,,,,
966,12/21/16 01:00:00 AM,8.93,35.31,8.86,,,,
967,12/21/16 01:30:00 AM,8.89,35.38,8.82,,,,
968,12/21/16 02:00:00 AM,8.77,35.38,8.70,,,,
969,12/21/16 02:30:00 AM,8.61,35.46,8.55,,,,
970,12/21/16 03:00:00 AM,8.50,35.53,8.44,,,,
971,12/21/16 03:30:00 AM,8.51,35.56,8.45,,,,
972,12/21/16 04:00:00 AM,8.48,35.53,8.42,,,,
973,12/21/16 04:30:00 AM,8.49,35.60,8.43,,,,
974,12/21/16 05:00:00 AM,8.44,35.56,8.38,,,,
975,12/21/16 05:30:00 AM,8.35,35.67,8.29,,,,
976,12/21/16 06:00:00 AM,8.27,35.60,8.21,,,,
977,12/21/16 06:30:00 AM,8.17,35.67,8.12,,,,
978,12/21/16 07:00:00 AM,8.08,35.64,8.03,,,,
979,12/21/16 07:30:00 AM,8.03,35.71,7.98,,,,
980,12/21/16 08:00:00 AM,7.97,35.74,7.92,,,,
981,12/21/16 08:30:00 AM,8.30,35.53,8.25,,,,
982,12/21/16 09:00:00 AM,8.60,35.38,8.55,,,,
983,12/21/16 09:30:00 AM,9.67,34.77,9.61,,,,
984,12/21/16 10:00:00 AM,10.73,33.80,10.67,,,,
985,12/21/16 10:30:00 AM,11.33,33.48,11.26,,,,
986,12/21/16 11:00:00 AM,11.23,33.40,11.16,,,,
987,12/21/16 11:30:00 AM,11.69,33.12,11.62,,,,
988,12/21/16 12:00:00 PM,11.65,33.26,11.58,,,,
989,12/21/16 12:30:00 PM,11.63,33.37,11.57,,,,
990,12/21/16 01:00:00 PM,11.68,33.30,11.62,,,,
991,12/21/16 01:30:00 PM,11.75,33.15,11.69,,,,
992,12/21/16 02:00:00 PM,11.74,33.22,11.68,,,,
993,12/21/16 02:30:00 PM,11.69,33.22,11.63,,,,
994,12/21/16 03:00:00 PM,11.63,33.30,11.57,,,,
995,12/21/16 03:30:00 PM,11.58,33.37,11.52,,,,
996,12/21/16 04:00:00 PM,11.54,33.44,11.48,,,,
997,12/21/16 04:30:00 PM,11.39,33.66,11.33,,,,
998,12/21/16 05:00:00 PM,11.31,33.66,11.26,,,,
999,12/21/16 05:30:00 PM,11.29,33.62,11.24,,,,
1000,12/21/16 06:00:00 PM,11.23,33.66,11.18,,,,
1001,12/21/16 06:30:00 PM,11.24,33.69,11.19,,,,
1002,12/21/16 07:00:00 PM,11.24,33.76,11.19,,,,
1003,12/21/16 07:30:00 PM,11.12,33.84,11.07,,,,
1004,12/21/16 08:00:00 PM,10.89,33.98,10.84,,,,
1005,12/21/16 08:30:00 PM,10.78,34.05,10.74,,,,
1006,12/21/16 09:00:00 PM,10.68,34.16,10.64,,,,
1007,12/21/16 09:30:00 PM,10.61,34.23,10.57,,,,
1008,12/21/16 10:00:00 PM,10.51,34.30,10.47,,,,
1009,12/21/16 10:30:00 PM,10.41,34.41,10.37,,,,
1010,12/21/16 11:00:00 PM,10.33,34.45,10.29,,,,
1011,12/21/16 11:30:00 PM,10.25,34.52,10.21,,,,
1012,12/22/16 12:00:00 AM,10.20,34.56,10.16,,,,
1013,12/22/16 12:30:00 AM,10.18,34.63,10.15,,,,
1014,12/22/16 01:00:00 AM,10.17,34.66,10.14,,,,
1015,12/22/16 01:30:00 AM,10.14,34.70,10.11,,,,
1016,12/22/16 02:00:00 AM,10.10,34.70,10.07,,,,
1017,12/22/16 02:30:00 AM,10.07,34.74,10.04,,,,
1018,12/22/16 03:00:00 AM,10.05,34.84,10.02,,,,
1019,12/22/16 03:30:00 AM,9.95,34.92,9.92,,,,
1020,12/22/16 04:00:00 AM,9.93,34.92,9.90,,,,
1021,12/22/16 04:30:00 AM,9.88,34.92,9.85,,,,
1022,12/22/16 05:00:00 AM,9.83,34.95,9.81,,,,
1023,12/22/16 05:30:00 AM,9.78,34.99,9.76,,,,
1024,12/22/16 06:00:00 AM,9.73,35.02,9.71,,,,
1025,12/22/16 06:30:00 AM,9.68,35.10,9.66,,,,
1026,12/22/16 07:00:00 AM,9.64,35.17,9.62,,,,
1027,12/22/16 07:30:00 AM,9.61,35.35,9.59,,,,
1028,12/22/16 08:00:00 AM,9.50,35.38,9.48,,,,
1029,12/22/16 08:30:00 AM,9.44,35.38,9.42,,,,
1030,12/22/16 09:00:00 AM,9.35,35.31,9.33,,,,
1031,12/22/16 09:30:00 AM,9.30,35.24,9.28,,,,
1032,12/22/16 10:00:00 AM,9.30,35.20,9.29,,,,
1033,12/22/16 10:30:00 AM,9.48,35.17,9.47,,,,
1034,12/22/16 11:00:00 AM,9.49,35.13,9.48,,,,
1035,12/22/16 11:30:00 AM,9.58,35.13,9.57,,,,
1036,12/22/16 12:00:00 PM,9.59,35.10,9.58,,,,
1037,12/22/16 12:30:00 PM,9.60,35.13,9.59,,,,
1038,12/22/16 01:00:00 PM,9.57,35.10,9.56,,,,
1039,12/22/16 01:30:00 PM,9.74,35.02,9.73,,,,
1040,12/22/16 02:00:00 PM,9.82,35.02,9.81,,,,
1041,12/22/16 02:30:00 PM,9.79,34.99,9.78,,,,
1042,12/22/16 03:00:00 PM,9.77,34.92,9.76,,,,
1043,12/22/16 03:30:00 PM,9.85,34.92,9.84,,,,
1044,12/22/16 04:00:00 PM,9.89,34.95,9.89,,,,
1045,12/22/16 04:30:00 PM,9.92,34.95,9.92,,,,
1046,12/22/16 05:00:00 PM,9.92,34.99,9.92,,,,
1047,12/22/16 05:30:00 PM,9.92,34.95,9.92,,,,
1048,12/22/16 06:00:00 PM,9.90,34.95,9.90,,,,
1049,12/22/16 06:30:00 PM,9.88,34.95,9.88,,,,
1050,12/22/16 07:00:00 PM,9.89,35.02,9.89,,,,
1051,12/22/16 07:30:00 PM,9.88,35.02,9.88,,,,
1052,12/22/16 08:00:00 PM,9.83,35.10,9.83,,,,
1053,12/22/16 08:30:00 PM,9.75,35.10,9.75,,,,
1054,12/22/16 09:00:00 PM,9.71,35.13,9.71,,,,
1055,12/22/16 09:30:00 PM,9.67,35.13,9.68,,,,
1056,12/22/16 10:00:00 PM,9.60,35.17,9.61,,,,
1057,12/22/16 10:30:00 PM,9.57,35.24,9.58,,,,
1058,12/22/16 11:00:00 PM,9.48,35.28,9.49,,,,
1059,12/22/16 11:30:00 PM,9.44,35.31,9.45,,,,
1060,12/23/16 12:00:00 AM,9.42,35.31,9.43,,,,
1061,12/23/16 12:30:00 AM,9.40,35.31,9.41,,,,
1062,12/23/16 01:00:00 AM,9.39,35.35,9.40,,,,
1063,12/23/16 01:30:00 AM,9.35,35.35,9.36,,,,
1064,12/23/16 02:00:00 AM,9.32,35.38,9.33,,,,
1065,12/23/16 02:30:00 AM,9.24,35.42,9.25,,,,
1066,12/23/16 03:00:00 AM,9.23,35.46,9.24,,,,
1067,12/23/16 03:30:00 AM,9.19,35.49,9.21,,,,
1068,12/23/16 04:00:00 AM,9.14,35.53,9.16,,,,
1069,12/23/16 04:30:00 AM,9.07,35.56,9.09,,,,
1070,12/23/16 05:00:00 AM,8.97,35.64,8.99,,,,
1071,12/23/16 05:30:00 AM,8.92,35.60,8.94,,,,
1072,12/23/16 06:00:00 AM,8.87,35.60,8.89,,,,
1073,12/23/16 06:30:00 AM,8.81,35.60,8.83,,,,
1074,12/23/16 07:00:00 AM,8.78,35.64,8.80,,,,
1075,12/23/16 07:30:00 AM,8.78,35.67,8.80,,,,
1076,12/23/16 08:00:00 AM,8.74,35.71,8.76,,,,
1077,12/23/16 08:30:00 AM,8.72,35.67,8.74,,,,
1078,12/23/16 09:00:00 AM,9.00,35.64,9.02,,,,
1079,12/23/16 09:30:00 AM,9.04,35.56,9.07,,,,
1080,12/23/16 10:00:00 AM,9.12,35.60,9.15,,,,
1081,12/23/16 10:30:00 AM,9.15,35.53,9.18,,,,
1082,12/23/16 11:00:00 AM,9.22,35.53,9.25,,,,
1083,12/23/16 11:30:00 AM,9.37,35.42,9.40,,,,
1084,12/23/16 12:00:00 PM,9.48,35.20,,,,,
1085,12/23/16 12:30:00 PM,9.64,35.28,,,,,
1086,12/23/16 01:00:00 PM,9.59,35.31,,,,,
1087,12/23/16 01:30:00 PM,9.58,35.31,,,,,
1088,12/23/16 02:00:00 PM,9.62,35.24,,,,,
1089,12/23/16 02:30:00 PM,9.64,35.24,,,,,
1090,12/23/16 03:00:00 PM,9.63,35.28,,,,,
1091,12/23/16 03:30:00 PM,9.62,35.31,,,,,
1092,12/23/16 04:00:00 PM,9.59,35.35,,,,,
1093,12/23/16 04:30:00 PM,9.57,35.35,,,,,
1094,12/23/16 05:00:00 PM,9.55,35.35,,,,,
1095,12/23/16 05:30:00 PM,9.52,35.35,,,,,
1096,12/23/16 06:00:00 PM,9.51,35.35,,,,,
1097,12/23/16 06:30:00 PM,9.49,35.35,,,,,
1098,12/23/16 07:00:00 PM,9.45,35.38,,,,,
1099,12/23/16 07:30:00 PM,9.42,35.42,,,,,
1100,12/23/16 08:00:00 PM,9.40,35.46,,,,,
1101,12/23/16 08:30:00 PM,9.35,35.49,,,,,
1102,12/23/16 09:00:00 PM,9.31,35.53,,,,,
1103,12/23/16 09:30:00 PM,9.25,35.53,,,,,
1104,12/23/16 10:00:00 PM,9.17,35.60,,,,,
1105,12/23/16 10:30:00 PM,9.09,35.64,,,,,
1106,12/23/16 11:00:00 PM,9.04,35.67,,,,,
1107,12/23/16 11:30:00 PM,9.00,35.71,,,,,
1108,12/24/16 12:00:00 AM,8.92,35.71,,,,,
1109,12/24/16 12:30:00 AM,8.89,35.74,,,,,
1110,12/24/16 01:00:00 AM,8.74,35.82,,,,,
1111,12/24/16 01:30:00 AM,8.70,35.85,,,,,
1112,12/24/16 02:00:00 AM,8.65,35.89,,,,,
1113,12/24/16 02:30:00 AM,8.59,35.89,,,,,
1114,12/24/16 03:00:00 AM,8.47,35.92,,,,,
1115,12/24/16 03:30:00 AM,8.37,35.92,,,,,
1116,12/24/16 04:00:00 AM,8.32,35.89,,,,,
1117,12/24/16 04:30:00 AM,8.28,35.89,,,,,
1118,12/24/16 05:00:00 AM,8.23,35.82,,,,,
1119,12/24/16 05:30:00 AM,8.29,35.92,,,,,
1120,12/24/16 06:00:00 AM,8.28,35.92,,,,,
1121,12/24/16 06:30:00 AM,8.32,35.92,,,,,
1122,12/24/16 07:00:00 AM,8.33,36.00,,,,,
1123,12/24/16 07:30:00 AM,8.30,36.00,,,,,
1124,12/24/16 08:00:00 AM,8.38,36.00,,,,,
1125,12/24/16 08:30:00 AM,8.35,35.96,,,,,
1126,12/24/16 09:00:00 AM,8.45,35.92,,,,,
1127,12/24/16 09:30:00 AM,8.47,35.89,,,,,
1128,12/24/16 10:00:00 AM,8.48,35.92,,,,,
1129,12/24/16 10:30:00 AM,8.55,35.89,,,,,
1130,12/24/16 11:00:00 AM,8.72,35.89,,,,,
1131,12/24/16 11:30:00 AM,8.90,35.89,,,,,
1132,12/24/16 12:00:00 PM,9.03,35.82,,,,,
1133,12/24/16 12:30:00 PM,9.27,35.82,,,,,
1134,12/24/16 01:00:00 PM,9.50,35.78,,,,,
1135,12/24/16 01:30:00 PM,9.51,35.78,,,,,
1136,12/24/16 02:00:00 PM,9.50,35.82,,,,,
1137,12/24/16 02:30:00 PM,9.50,35.78,,,,,
1138,12/24/16 03:00:00 PM,9.63,35.71,,,,,
1139,12/24/16 03:30:00 PM,9.70,35.67,,,,,
1140,12/24/16 04:00:00 PM,9.70,35.67,,,,,
1141,12/24/16 04:30:00 PM,9.74,35.64,,,,,
1142,12/24/16 05:00:00 PM,9.78,35.67,,,,,
1143,12/24/16 05:30:00 PM,9.75,35.67,,,,,
1144,12/24/16 06:00:00 PM,9.72,35.67,,,,,
1145,12/24/16 06:30:00 PM,9.69,35.67,,,,,
1146,12/24/16 07:00:00 PM,9.67,35.71,,,,,
1147,12/24/16 07:30:00 PM,9.64,35.71,,,,,
1148,12/24/16 08:00:00 PM,9.61,35.74,,,,,
1149,12/24/16 08:30:00 PM,9.49,35.85,,,,,
1150,12/24/16 09:00:00 PM,9.31,35.89,,,,,
1151,12/24/16 09:30:00 PM,9.27,35.89,,,,,
1152,12/24/16 10:00:00 PM,9.22,35.92,,,,,
1153,12/24/16 10:30:00 PM,9.21,35.92,,,,,
1154,12/24/16 11:00:00 PM,9.18,35.96,,,,,
1155,12/24/16 11:30:00 PM,9.14,35.96,,,,,
1156,12/25/16 12:00:00 AM,9.10,36.00,,,,,
1157,12/25/16 12:30:00 AM,9.05,36.00,,,,,
1158,12/25/16 01:00:00 AM,9.01,36.03,,,,,
1159,12/25/16 01:30:00 AM,8.97,36.07,,,,,
1160,12/25/16 02:00:00 AM,8.91,36.10,,,,,
1161,12/25/16 02:30:00 AM,8.78,36.18,,,,,
1162,12/25/16 03:00:00 AM,8.69,36.21,,,,,
1163,12/25/16 03:30:00 AM,8.61,36.25,,,,,
1164,12/25/16 04:00:00 AM,8.59,36.25,,,,,
1165,12/25/16 04:30:00 AM,8.58,36.32,,,,,
1166,12/25/16 05:00:00 AM,8.40,36.28,,,,,
1167,12/25/16 05:30:00 AM,8.41,36.32,,,,,
1168,12/25/16 06:00:00 AM,8.21,36.32,,,,,
1169,12/25/16 06:30:00 AM,8.22,36.32,,,,,
1170,12/25/16 07:00:00 AM,8.17,36.36,,,,,
1171,12/25/16 07:30:00 AM,8.14,36.32,,,,,
1172,12/25/16 08:00:00 AM,8.18,36.36,,,,,
1173,12/25/16 08:30:00 AM,8.12,36.43,,,,,
1174,12/25/16 09:00:00 AM,8.23,36.39,,,,,
1175,12/25/16 09:30:00 AM,8.10,36.39,,,,,
1176,12/25/16 10:00:00 AM,8.15,36.36,,,,,
1177,12/25/16 10:30:00 AM,8.27,36.36,,,,,
1178,12/25/16 11:00:00 AM,8.28,36.28,,,,,
1179,12/25/16 11:30:00 AM,8.42,36.28,,,,,
1180,12/25/16 12:00:00 PM,8.48,36.28,,,,,
1181,12/25/16 12:30:00 PM,8.55,36.25,,,,,
1182,12/25/16 01:00:00 PM,8.72,36.18,,,,,
1183,12/25/16 01:30:00 PM,8.84,36.25,,,,,
1184,12/25/16 02:00:00 PM,8.87,36.18,,,,,
1185,12/25/16 02:30:00 PM,8.92,36.18,,,,,
1186,12/25/16 03:00:00 PM,8.95,36.14,,,,,
1187,12/25/16 03:30:00 PM,8.91,36.10,,,,,
1188,12/25/16 04:00:00 PM,9.00,36.14,,,,,
1189,12/25/16 04:30:00 PM,8.97,36.10,,,,,
1190,12/25/16 05:00:00 PM,8.97,36.14,,,,,
1191,12/25/16 05:30:00 PM,8.90,36.10,,,,,
1192,12/25/16 06:00:00 PM,8.88,36.10,,,,,
1193,12/25/16 06:30:00 PM,8.88,36.14,,,,,
1194,12/25/16 07:00:00 PM,8.90,36.18,,,,,
1195,12/25/16 07:30:00 PM,8.81,36.21,,,,,
1196,12/25/16 08:00:00 PM,8.70,36.25,,,,,
1197,12/25/16 08:30:00 PM,8.62,36.25,,,,,
1198,12/25/16 09:00:00 PM,8.69,36.25,,,,,
1199,12/25/16 09:30:00 PM,8.59,36.28,,,,,
1200,12/25/16 10:00:00 PM,8.58,36.28,,,,,
1201,12/25/16 10:30:00 PM,8.43,36.36,,,,,
1202,12/25/16 11:00:00 PM,8.59,36.21,,,,,
1203,12/25/16 11:30:00 PM,8.48,36.28,,,,,
1204,12/26/16 12:00:00 AM,8.48,36.28,,,,,
1205,12/26/16 12:30:00 AM,8.34,36.36,,,,,
1206,12/26/16 01:00:00 AM,8.23,36.39,,,,,
1207,12/26/16 01:30:00 AM,8.32,36.36,,,,,
1208,12/26/16 02:00:00 AM,8.29,36.28,,,,,
1209,12/26/16 02:30:00 AM,8.21,36.32,,,,,
1210,12/26/16 03:00:00 AM,8.14,36.36,,,,,
1211,12/26/16 03:30:00 AM,8.13,36.39,,,,,
1212,12/26/16 04:00:00 AM,8.04,36.43,,,,,
1213,12/26/16 04:30:00 AM,8.07,36.36,,,,,
1214,12/26/16 05:00:00 AM,8.01,36.46,,,,,
1215,12/26/16 05:30:00 AM,7.98,36.43,,,,,
1216,12/26/16 06:00:00 AM,7.88,36.46,,,,,
1217,12/26/16 06:30:00 AM,7.65,36.50,,,,,
1218,12/26/16 07:00:00 AM,7.75,36.46,,,,,
1219,12/26/16 07:30:00 AM,7.77,36.46,,,,,
1220,12/26/16 08:00:00 AM,7.79,36.43,,,,,
1221,12/26/16 08:30:00 AM,7.91,36.36,,,,,
1222,12/26/16 09:00:00 AM,8.01,36.32,,,,,
1223,12/26/16 09:30:00 AM,8.07,36.32,,,,,
1224,12/26/16 10:00:00 AM,8.08,36.32,,,,,
1225,12/26/16 10:30:00 AM,8.01,36.32,,,,,
1226,12/26/16 11:00:00 AM,8.11,36.25,,,,,
1227,12/26/16 11:30:00 AM,8.11,36.25,,,,,
1228,12/26/16 12:00:00 PM,8.14,36.25,,,,,
1229,12/26/16 12:30:00 PM,8.29,36.14,,,,,
1230,12/26/16 01:00:00 PM,8.37,36.14,,,,,
1231,12/26/16 01:30:00 PM,8.37,36.14,,,,,
1232,12/26/16 02:00:00 PM,8.34,36.18,,,,,
1233,12/26/16 02:30:00 PM,8.39,36.14,,,,,
1234,12/26/16 03:00:00 PM,8.53,36.07,,,,,
1235,12/26/16 03:30:00 PM,8.59,36.07,,,,,
1236,12/26/16 04:00:00 PM,8.58,36.10,,,,,
1237,12/26/16 04:30:00 PM,8.44,36.14,,,,,
1238,12/26/16 05:00:00 PM,8.54,36.10,,,,,
1239,12/26/16 05:30:00 PM,8.44,36.14,,,,,
1240,12/26/16 06:00:00 PM,8.40,36.14,,,,,
1241,12/26/16 06:30:00 PM,8.40,36.18,,,,,
1242,12/26/16 07:00:00 PM,8.43,36.18,,,,,
1243,12/26/16 07:30:00 PM,8.44,36.18,,,,,
1244,12/26/16 08:00:00 PM,8.47,36.18,,,,,
1245,12/26/16 08:30:00 PM,8.49,36.21,,,,,
1246,12/26/16 09:00:00 PM,8.34,36.25,,,,,
1247,12/26/16 09:30:00 PM,8.28,36.25,,,,,
1248,12/26/16 10:00:00 PM,8.25,36.25,,,,,
1249,12/26/16 10:30:00 PM,8.23,36.28,,,,,
1250,12/26/16 11:00:00 PM,8.23,36.25,,,,,
1251,12/26/16 11:30:00 PM,8.23,36.28,,,,,
1252,12/27/16 12:00:00 AM,8.30,36.28,,,,,
1253,12/27/16 12:30:00 AM,8.29,36.32,,,,,
1254,12/27/16 01:00:00 AM,8.20,36.32,,,,,
1255,12/27/16 01:30:00 AM,8.20,36.32,,,,,
1256,12/27/16 02:00:00 AM,8.19,36.32,,,,,
1257,12/27/16 02:30:00 AM,8.23,36.39,,,,,
1258,12/27/16 03:00:00 AM,8.14,36.36,,,,,
1259,12/27/16 03:30:00 AM,8.21,36.36,,,,,
1260,12/27/16 04:00:00 AM,8.31,36.39,,,,,
1261,12/27/16 04:30:00 AM,8.28,36.39,,,,,
1262,12/27/16 05:00:00 AM,8.24,36.36,,,,,
1263,12/27/16 05:30:00 AM,8.28,36.43,,,,,
1264,12/27/16 06:00:00 AM,8.31,36.39,,,,,
1265,12/27/16 06:30:00 AM,8.29,36.43,,,,,
1266,12/27/16 07:00:00 AM,8.24,36.43,,,,,
1267,12/27/16 07:30:00 AM,8.20,36.46,,,,,
1268,12/27/16 08:00:00 AM,8.38,36.43,,,,,
1269,12/27/16 08:30:00 AM,8.59,36.36,,,,,
1270,12/27/16 09:00:00 AM,8.63,36.32,,,,,
1271,12/27/16 09:30:00 AM,8.73,36.25,,,,,
1272,12/27/16 10:00:00 AM,8.87,36.28,,,,,
1273,12/27/16 10:30:00 AM,9.21,36.21,,,,,
1274,12/27/16 11:00:00 AM,9.18,36.10,,,,,
1275,12/27/16 11:30:00 AM,9.25,36.03,,,,,
1276,12/27/16 12:00:00 PM,9.29,36.00,,,,,
1277,12/27/16 12:30:00 PM,9.48,35.92,,,,,
1278,12/27/16 01:00:00 PM,9.54,35.89,,,,,
1279,12/27/16 01:30:00 PM,9.61,35.92,,,,,
1280,12/27/16 02:00:00 PM,9.69,35.89,,,,,
1281,12/27/16 02:30:00 PM,9.75,35.82,,,,,
1282,12/27/16 03:00:00 PM,9.68,35.78,,,,,
1283,12/27/16 03:30:00 PM,9.80,35.74,,,,,
1284,12/27/16 04:00:00 PM,9.77,35.74,,,,,
1285,12/27/16 04:30:00 PM,10.01,35.67,,,,,
1286,12/27/16 05:00:00 PM,10.04,35.56,,,,,
1287,12/27/16 05:30:00 PM,10.08,35.60,,,,,
1288,12/27/16 06:00:00 PM,9.97,35.53,,,,,
1289,12/27/16 06:30:00 PM,9.93,35.53,,,,,
1290,12/27/16 07:00:00 PM,9.98,35.53,,,,,
1291,12/27/16 07:30:00 PM,9.95,35.56,,,,,
1292,12/27/16 08:00:00 PM,9.92,35.64,,,,,
1293,12/27/16 08:30:00 PM,9.93,35.67,,,,,
1294,12/27/16 09:00:00 PM,10.02,35.71,,,,,
1295,12/27/16 09:30:00 PM,10.08,35.71,,,,,
1296,12/27/16 10:00:00 PM,10.09,35.67,,,,,
1297,12/27/16 10:30:00 PM,10.02,35.71,,,,,
1298,12/27/16 11:00:00 PM,10.08,35.67,,,,,
1299,12/27/16 11:30:00 PM,10.10,35.71,,,,,
1300,12/28/16 12:00:00 AM,10.09,35.74,,,,,
1301,12/28/16 12:30:00 AM,10.13,35.71,,,,,
1302,12/28/16 01:00:00 AM,10.08,35.78,,,,,
1303,12/28/16 01:30:00 AM,10.11,35.78,,,,,
1304,12/28/16 02:00:00 AM,10.10,35.78,,,,,
1305,12/28/16 02:30:00 AM,10.10,35.82,,,,,
1306,12/28/16 03:00:00 AM,10.21,35.78,,,,,
1307,12/28/16 03:30:00 AM,10.15,35.78,,,,,
1308,12/28/16 04:00:00 AM,10.23,35.85,,,,,
1309,12/28/16 04:30:00 AM,10.21,35.78,,,,,
1310,12/28/16 05:00:00 AM,10.13,35.78,,,,,
1311,12/28/16 05:30:00 AM,10.24,35.74,,,,,
1312,12/28/16 06:00:00 AM,10.28,35.71,,,,,
1313,12/28/16 06:30:00 AM,10.35,35.74,,,,,
1314,12/28/16 07:00:00 AM,10.33,35.85,,,,,
1315,12/28/16 07:30:00 AM,10.20,35.92,,,,,
